gene_id,log2FoldChange,baseMean,padj
AT1G27320,0.428049985773042,2328.00016924318,1.5024016275156e-11
AT1G27330,-0.145073740864015,2226.41689306269,0.0366865625967635
AT1G27340,-0.190030699017752,1579.38934389177,0.0413172290727774
AT1G27380,-1.02056218073058,65.4179998571761,0.028624225485535
AT1G27385,0.22014665377576,1142.74772122613,0.0209771242538991
AT1G27390,-0.402823429393415,1516.76295292406,1.25764921810811e-07
AT1G27400,-0.615048621581542,7138.32711574039,5.12374324955447e-69
AT1G27420,0.611666551184851,122.082351388324,0.0506012192908679
AT1G27430,0.216927550647536,1272.70625346361,0.0254024739030352
AT1G27435,-0.599438409097623,1073.01604269071,6.75355568327749e-11
AT1G27450,-0.525667489322243,5235.65861515884,1.1381673094844201e-35
AT1G27480,0.153075184491324,1713.10102533161,0.0818018874441321
AT1G27520,0.384420843754974,776.427143763322,0.0004553635261786
AT1G27530,-0.475498763076083,1980.83450952379,4.52494822076336e-12
AT1G27595,0.325016545785132,804.797370707341,0.0041144121358409
AT1G27730,-1.3456091356729,275.091381904712,5.0837724784826696e-12
AT1G27750,0.537630731724894,605.506630763098,1.00686251659717e-05
AT1G27752,0.374786424052226,745.759364939834,0.0011198928017889
AT1G27760,-0.25094953089831,1882.77321364679,0.0006871480853845
AT1G27770,0.439749249623507,752.78965791313,0.0001122015661336
AT1G27850,0.225697321370398,1017.40750570301,0.0636176505967469
AT1G27921,2.0708491560991,14.3967481469033,0.040121213436564
AT1G27930,-0.558552421195963,1873.6015736529,3.29801763009721e-17
AT1G27950,-0.770755924965931,9683.8156686307,5.3497332190446304e-157
AT1G27960,0.37903796958068,337.723563355688,0.045791251317746
AT1G27970,-0.191389732392832,2662.07384808102,0.0017963490668974
AT1G28060,-0.152990572345987,1563.7796491358,0.0797894748276588
AT1G28100,0.336343921364846,404.797907881367,0.0551967813908478
AT1G28130,0.136884241749078,1720.72855577903,0.0957009258598318
AT1G28140,-0.456603769839353,1407.14856825266,9.7397007173985e-09
AT1G28240,0.437585070264898,769.368647992198,6.76603145267731e-05
AT1G28250,-0.47486950849354,617.385040997596,0.0001590641961691
AT1G28260,0.718767396197003,492.048809319163,6.13958556972747e-08
AT1G28280,0.252135791701169,1421.06297687367,0.0025682567664986
AT1G28310,0.280777597280904,427.834758070819,0.0984804302204669
AT1G28320,0.330527219275988,1097.48862013025,0.0016437162512807
AT1G28330,0.996256816963938,1968.90155118984,2.04139263578801e-52
AT1G28340,0.179591377651705,1399.48166367998,0.0397106415796613
AT1G28390,-0.650095036764096,236.781710760857,0.0012917976519842
AT1G28395,-0.709565650005993,733.161807267452,3.34979830760021e-08
AT1G28400,0.260056418918289,2866.47109649246,3.82416496773733e-05
AT1G28440,0.142248785374745,2250.92329594913,0.0432788701786982
AT1G28470,-0.552570527069085,161.673251548522,0.029467325756447
AT1G28490,-0.307168954024673,781.117341118291,0.0079221020389195
AT1G28510,-0.446056970012196,805.430147556335,2.66960945990673e-05
AT1G28580,0.247603087573559,2334.10913060175,0.0001986121243626
AT1G28600,-0.364623497401599,1307.00137585639,2.0716848362861e-05
AT1G28610,-0.635567740701978,661.213102091039,2.46031907783439e-08
AT1G28670,0.319119930522761,4634.62977111135,7.67380925479625e-10
AT1G28680,-0.80103136122142,321.119285281223,1.26092994620238e-06
AT1G28690,1.10804492082473,33.6093733282061,0.0626740290657823
AT1G29060,-0.591250202073068,264.910081900797,0.0017042507603239
AT1G29070,-0.619121805660744,16785.323683127,1.1313452258945899e-160
AT1G29090,-1.33949585491125,293.69150200765,5.660084956887291e-15
AT1G29120,0.273278615311126,1246.99445885607,0.0054755899893363
AT1G29150,-0.0900365708746421,4078.130877759,0.092332690655445
AT1G29170,0.360425641963563,610.200505721409,0.0057535281813888
AT1G29240,0.459934735570195,220.672833249129,0.0395798789984518
AT1G29250,-0.692139829977306,1730.36277691573,5.60058677011928e-21
AT1G29260,0.253517589702767,593.516233206325,0.0638568085931916
AT1G29300,0.436772520616058,286.660746078561,0.037620334327803
AT1G29330,-0.312762307760147,482.929386586319,0.036371126739411
AT1G29340,0.24674747945034,1585.87079738663,0.0018120803480217
AT1G29350,0.227220753476582,763.042930241661,0.0561159646160306
AT1G29380,-0.453954662319792,152.551621086782,0.0895953726021638
AT1G29395,0.622920566383386,579.242511689858,5.12319762591773e-07
AT1G29400,0.564722952076652,1703.72958028853,5.84184334229811e-16
AT1G29418,-0.505760113091453,274.046577307573,0.0077237476228998
AT1G29470,0.137835003863049,4820.27434904974,0.0023911575841584
AT1G29490,1.58405676222051,23.1121246134069,0.0294206517185037
AT1G29520,-0.527199730232669,635.279067556488,1.85173815111879e-05
AT1G29530,-0.30622237455878,782.134575514943,0.007947888662339
AT1G29670,-0.371742381916605,6759.93822921626,1.22274594511067e-24
AT1G29750,0.602750170327471,444.062813505822,4.71256903522827e-05
AT1G29760,0.401350414948782,547.591521301645,0.0040847242924463
AT1G29785,-0.431089185665951,346.98912440874,0.0228925391122819
AT1G29820,-0.376807389842437,459.094675317124,0.0156601610486065
AT1G29840,-0.557934297681974,209.063134399503,0.0123192381080956
AT1G29850,-0.428972176650685,1563.63126094955,6.17832126408291e-08
AT1G29880,-0.130781869702743,4526.88280397775,0.0068232583899935
AT1G29910,0.107403948267765,200631.463202921,1.0593709823372801e-09
AT1G29920,-0.551807169447243,214841.709227631,2.3744299484932497e-273
AT1G29930,-0.638730044216098,656792.900440331,7.33695236722814e-102
AT1G29980,-0.244158589470508,658.12093483107,0.0590307393615046
AT1G30000,0.390262311546076,672.011618862506,0.0016612422136632
AT1G30070,0.320930414741463,522.814082752629,0.0325483042068065
AT1G30120,-0.35443395303597,5606.80972965176,7.434788613636261e-20
AT1G30170,-1.90487040425743,73.8367355154793,2.34074519543185e-07
AT1G30200,0.494659060543754,1047.86474141772,1.80964908906096e-07
AT1G30210,0.243167087389001,1047.15227498426,0.0302982462184303
AT1G30230,-0.082781145990399,10953.3612330946,0.0083231966138643
AT1G30270,0.554197660723552,1792.59963427154,3.5880978576855504e-15
AT1G30280,-0.74475062876043,128.044592386401,0.0115672596281995
AT1G30330,0.589946202730574,1606.25755126394,9.39099425852075e-14
AT1G30360,-0.0525824878002227,11510.8759186411,0.0911019538522677
AT1G30380,-0.157759258462166,70199.508435889,7.545907142987429e-34
AT1G30450,0.379841982709525,882.453917483797,0.0003042042467178
AT1G30470,-0.190961023299787,1885.92646239243,0.0096532166435645
AT1G30510,-0.664267168911717,2102.97333056305,6.1881392541774e-26
AT1G30530,-0.538509745871387,1401.07169776055,7.29292890072079e-11
AT1G30580,-0.316228893903761,5484.76844805251,3.39789182983499e-15
AT1G30590,0.150692510280284,1669.90551590457,0.0674744279177742
AT1G30620,-0.304822581202894,404.334137746174,0.0693751668417986
AT1G30630,-0.158219720782989,3669.63561713326,0.0078376059042331
AT1G30700,-0.467073424169748,835.727881478436,7.81542129209223e-06
AT1G30720,0.380032890032048,305.02034844806,0.0420790035660675
AT1G30750,0.2120021612472,824.982391043105,0.0965333940589087
AT1G30820,0.232604722726462,827.8412327933,0.0617618903647232
AT1G30835,0.419248768640791,814.95082559233,9.08035440122047e-05
AT1G30870,0.279908468725943,1381.54463218191,0.0017110128918665
AT1G30880,-0.733729621166756,2070.70664810445,5.20359762077849e-32
AT1G30890,-0.23163907540728,638.526596482534,0.0854199908582923
AT1G30960,-0.495022832592207,242.504067306865,0.0206611384269421
AT1G30970,0.72858022402415,670.103259950909,9.0495786930579e-11
AT1G31020,-0.874923579977932,355.010848984624,1.7678241427773e-08
AT1G31120,0.23752055820674,626.578099641999,0.0753957719377296
AT1G31130,0.276510423145908,1276.30724955741,0.0056495193046348
AT1G31150,0.507491533372221,332.833526513029,0.003481988554112
AT1G31180,-0.245749466405322,1478.67268184215,0.0113716156803639
AT1G31190,-0.652262280730203,1065.95299251628,1.8982921091417097e-12
AT1G31258,-0.745005942656764,84.64656440069,0.0788544469561528
AT1G31280,0.475166234882958,363.718115230103,0.0035567629426835
AT1G31320,-0.598776614615488,134.862706432533,0.0391386980157643
AT1G31330,0.173888962513567,132398.019424883,1.63035332330694e-37
AT1G31340,-0.274666769805442,1486.56411316075,0.0005691782015975
AT1G31470,0.797162683247722,128.86462498205,0.0046100261644608
AT1G31580,-0.14032689194353,7657.364113074,6.34964967087381e-05
AT1G31600,0.380657222660988,774.333865510304,0.000858978113869
AT1G31660,-0.288877145943305,1090.93399074993,0.002326766365369
AT1G31730,0.191784514362387,1874.49208996575,0.0213361978727835
AT1G31750,-0.660608433488146,107.020804036457,0.0355048930983372
AT1G31760,-0.68971657379773,134.832824793191,0.0123120346385809
AT1G31770,0.167270368303964,1149.91228861225,0.0918331719628924
AT1G31780,0.234461104797171,1223.91060665967,0.0121847707212802
AT1G31800,0.265732926710537,3063.44773515049,1.00703840046646e-05
AT1G31812,-0.328125679555773,10233.4186620415,2.55003190903481e-31
AT1G31820,0.90096728768503,165.445632203592,0.0001403262954547
AT1G31835,-1.05206795865005,93.7770176962445,0.0019707687389927
AT1G31850,-0.127392901295444,2186.78283990428,0.0929497786192799
AT1G31860,-0.41697414567903,906.426292663723,8.13249419047947e-05
AT1G31870,0.302140613858799,669.553299204405,0.0171703630885183
AT1G31910,0.218496410607512,3824.7648296404,1.2961240538381e-05
AT1G31930,0.469815259388313,1009.8409671921,6.37469233872423e-07
AT1G31940,-0.564834918027577,655.844145992072,3.23051559997105e-06
AT1G31950,0.434485863931534,497.05054097932,0.0020601034854842
AT1G31970,-0.871867108690665,2902.59128095323,8.67452548034701e-54
AT1G32050,-0.179208303716179,3331.24446644841,0.0028645201282152
AT1G32060,-0.119127262836443,42465.9509184717,3.42445383255863e-17
AT1G32070,0.154104404652938,1884.77052226614,0.0435964947037539
AT1G32080,0.333882697950381,7156.04088820237,1.30164576437551e-22
AT1G32090,0.605252345050858,1360.44370128235,1.48457438280757e-14
AT1G32100,0.673684482078829,1083.78448243359,1.2333715206085e-13
AT1G32200,-0.234690103753238,2346.69282245159,0.0010509363742115
AT1G32210,-0.309888300448302,1380.08843012685,0.0003478680612887
AT1G32230,0.178403382481965,5585.6760420614,5.21955293504142e-05
AT1G32330,0.39926747451974,417.785361793319,0.0200237638842918
AT1G32340,0.299586011277273,379.682593735491,0.0775255255889467
AT1G32380,-0.435562245966361,460.05939701561,0.0031224077414385
AT1G32400,0.171845665247127,2999.37222579443,0.0093075802969648
AT1G32440,-0.617559777816045,1612.55505652476,1.72328371764493e-17
AT1G32450,1.58381833849288,1925.99932500395,7.42595191628213e-125
AT1G32470,-0.398994785958218,15724.1851908152,7.39587551654224e-80
AT1G32490,0.302461144892836,1158.87461202255,0.0024850768416073
AT1G32520,-0.336638782131364,673.871544303669,0.0070059410036597
AT1G32550,-0.310040881697604,2134.69353350235,2.82637941432833e-06
AT1G32700,0.473648050270396,1188.90066410999,3.18066731905462e-08
AT1G32730,-0.476954034168912,303.739804793002,0.0098997208340244
AT1G32760,0.426462573377178,176.82857931343,0.0915532689542047
AT1G32790,0.189689119323486,2914.87780655402,0.0049905779339386
AT1G32810,0.363337890322463,647.374376057727,0.0043881665191024
AT1G32900,-0.343518882956438,1359.60042713944,0.0001714007618706
AT1G32920,-0.455169137611727,794.156345269081,2.85318819053854e-05
AT1G32990,-0.0827634007073067,12615.928291282,0.0028530996978007
AT1G33040,-0.533076313924391,3265.47038856321,5.75936131837891e-26
AT1G33050,0.410707018282551,926.719350342793,4.34023135727481e-05
AT1G33055,1.79150654759478,107.129490051159,2.73853497170811e-08
AT1G33110,-0.425889222053226,1250.48980101142,1.61250589870515e-06
AT1G33120,-0.873660612132103,4283.76888409173,3.66155679663463e-91
AT1G33140,-0.915438851302167,7000.77040041872,1.1552431355599899e-147
AT1G33170,-0.359919779244038,911.384145002681,0.000453434951344
AT1G33240,0.323215207389616,4184.24035796368,7.22478118756887e-12
AT1G33265,-0.526300126647888,491.691404177313,0.0004488334887478
AT1G33290,0.234904336932778,1042.41724047753,0.0191255084201577
AT1G33350,0.683759343935592,96.4192152839658,0.0412945425058822
AT1G33410,0.309385886761677,786.503686803084,0.0074276781951259
AT1G33470,0.368606169102381,1833.71505162824,6.78722271038765e-07
AT1G33490,-0.383591772343014,896.977246175752,0.0013527311918108
AT1G33520,0.540782238828509,788.789424008058,3.41925176070201e-07
AT1G33540,-1.49382126962749,18.3645571983321,0.0945191865458456
AT1G33590,-0.129924008804684,2830.67188955934,0.0357425056802667
AT1G33600,-0.444186650159913,1062.62856399337,2.78701923644405e-06
AT1G33615,0.709538909169533,107.080208309855,0.0331405799745402
AT1G33680,0.324692432912235,1285.27785115979,0.0002221954126628
AT1G33700,0.666975313474729,489.864934467081,1.02213320750665e-06
AT1G33780,1.04286727686582,309.678319281135,1.5979182923386501e-09
AT1G33790,-0.67101142438471,562.53646745359,7.35355383958835e-07
AT1G33810,-0.641700103597454,2974.18351459967,9.428666020513691e-35
AT1G33980,0.380475030370333,1087.65202269322,6.5489339466175e-05
AT1G34030,-0.672916086208689,4630.55763386112,1.06090827151656e-51
AT1G34130,0.232644857701215,1146.50245563464,0.0251496779557768
AT1G34210,0.316886316551062,1055.47197062985,0.0008537512014015
AT1G34220,0.174245353378946,1325.70077957846,0.0615198145762959
AT1G34270,-0.409247497828087,222.966214267431,0.0667121893275164
AT1G34300,0.366017720842529,429.207138934409,0.0175047290492461
AT1G34320,0.272047238784705,1041.32701891458,0.0066843883491574
AT1G34340,-0.243453406909848,604.919648074756,0.0700627404517431
AT1G34370,0.147148283821462,2067.54127651688,0.0422151297490156
AT1G34418,-0.311586028284448,620.949069259664,0.0189766281589555
AT1G34570,-0.585049452888703,647.651841443707,1.76380363836391e-06
AT1G34630,0.592064870106917,298.659866288034,0.0016133594158997
AT1G34760,0.681561667490524,287.697478776028,0.0002597180763398
AT1G34770,0.587208227273628,189.775668524505,0.0109591554741447
AT1G34780,-0.302672899866944,679.884380420735,0.0154654686074546
AT1G35115,0.550538680673049,1076.8358461619,7.10999285759053e-10
AT1G35140,-0.94100591638462,455.573692322486,3.5984721254308e-10
AT1G35160,-0.193676743908902,4610.57566518986,3.45812402109553e-05
AT1G35180,0.358819220652813,320.575385100985,0.0547975207094571
AT1G35290,-0.422469155937327,226.89329551844,0.0736821102062205
AT1G35340,0.309014594478204,1415.85002201107,0.0004496410969469
AT1G35470,0.238378726902913,614.630511844047,0.0981925607222249
AT1G35510,0.26730314633531,917.265237729309,0.0205102386350501
AT1G35660,0.975431896491659,266.705885107595,2.6602320036926e-06
AT1G35680,-0.236410577701377,14473.964939915,2.1670698898065e-25
AT1G35720,-0.552819358019772,7918.5898668488,1.4452301302548101e-67
AT1G35830,0.61321787871279,102.098855005466,0.0667121893275164
AT1G36050,0.174296452620227,1197.91628296791,0.0696533023147548
AT1G36070,0.310395126056873,365.527448240562,0.0810740616784909
AT1G36160,0.0995229419526323,5245.72322119056,0.0362951797829298
AT1G36310,-0.562527658015734,835.650933373276,1.58718260367979e-07
AT1G36390,0.229916073627217,812.000653675494,0.0615136091943019
AT1G36622,-1.52624709155195,34.6905213992538,0.0078423734846355
AT1G36940,0.996097603199845,179.676014745914,8.83439534507521e-06
AT1G36980,-0.211761142175535,2858.01039343194,0.0002389556343838
AT1G37130,0.512417769019817,21413.1925934914,2.9159218955897497e-156
AT1G38131,0.714517425026928,67.9864726677768,0.0827858978061007
AT1G41830,-0.125412922009121,3622.68857620283,0.0209205260324121
AT1G41880,-0.558704719804826,5533.04430061512,4.96280856952146e-47
AT1G42470,0.268538033235817,856.43846902898,0.0182872201202221
AT1G42540,0.46057418433095,906.063695826824,1.71163539416237e-05
AT1G42550,-0.132581014612101,3781.16639962672,0.0167127909434684
AT1G42960,-0.172385700661337,4932.96389268173,6.39785718378618e-05
AT1G42970,0.154441069212916,46927.7563230514,1.72396925718011e-24
AT1G42990,-0.266547624147347,1250.01038038528,0.0067666671097828
AT1G43160,1.13320882255833,365.680249791959,2.1939989436982e-13
AT1G43170,-0.48903787263724,22379.5995134401,7.1450877543617e-172
AT1G43245,0.616508781355891,145.279610732715,0.0259658549781643
AT1G43560,-0.367643595450449,3272.05369780695,2.9398963936435e-12
AT1G43620,-0.232077896802397,895.174071424806,0.0501496622810606
AT1G43670,-0.253568540811463,8170.79823436169,1.6424316379281502e-15
AT1G43710,-0.214839646958865,3732.50428378088,1.32613929379856e-05
AT1G43790,-0.82379416725613,392.837833914365,6.8338209047268e-08
AT1G43800,3.07920430257779,632.868571436321,2.49445435406756e-118
AT1G43850,0.978917546607347,513.183191928832,1.20931635030594e-12
AT1G43860,-0.477099267277235,830.684568640766,6.80255113575581e-06
AT1G43890,-0.39728970235875,1674.42643838047,2.00811290280012e-07
AT1G43910,-0.41574315329815,263.951942384088,0.0372159931779961
AT1G44100,-0.283496152943681,983.905537336243,0.0056841449056813
AT1G44350,0.58390901878946,595.008825095216,1.49407358844708e-06
AT1G44446,0.285747501092715,7208.85681307065,1.2730596709922102e-15
AT1G44575,-0.335389057138762,48762.7993152097,1.02598135062487e-129
AT1G44760,-0.399821368502775,629.71531011968,0.0018695241900335
AT1G44770,0.203578131304931,1319.00001269255,0.0267685120247007
AT1G44800,0.353764063228854,1328.42004844051,1.92303091912616e-05
AT1G44820,0.213859017192412,773.770896114038,0.0828278860903104
AT1G44835,-0.306991847102156,1036.27313089833,0.0014008793868235
AT1G44900,0.397626183619041,716.831185393236,0.0007305371192659
AT1G44910,-0.540993757981674,1202.53437570512,2.74174615976094e-10
AT1G44920,-0.378062635237677,2825.51567405437,8.25101502980342e-12
AT1G45000,-0.15206556668177,2745.25303467565,0.0465201872291112
AT1G45010,-0.731433478720657,604.133831098524,8.45166024958407e-10
AT1G45050,-0.352100451876153,450.373202349284,0.0235208366776644
AT1G45130,0.146917801283594,2141.68258829611,0.036772888194483
AT1G45145,-0.327270175076295,2985.29675195882,8.53454142585869e-10
AT1G45160,0.442705466215129,1234.96375848411,1.52757651530992e-07
AT1G45201,-0.0880533906625994,9077.26793684347,0.0286484357160415
AT1G45249,0.269447146241644,682.574911981805,0.0346513254824968
AT1G45230,-0.410103947605398,1751.11938903711,5.6661429399689306e-09
AT1G45474,-0.440844688581555,3984.19055071465,2.2596982235046102e-17
AT1G45688,-0.183724101834558,3746.90542898934,0.0002161644753096
AT1G07323,-0.31257029505062,510.259113849132,0.0310361806642266
AT1G47200,-0.189595660528657,1646.39010562327,0.0270831423204817
AT1G47210,0.261029190282272,558.842210234791,0.0783973636690927
AT1G47230,-0.348339474711561,336.452253712757,0.0726023343053779
AT1G47260,-0.290628785605965,4505.45838680338,3.5369659821644e-09
AT1G47330,0.433144131183499,584.031618916289,0.000921734669842
AT1G47380,-0.293557614173238,752.366335579198,0.022159722585501
AT1G47395,-0.982232649904204,77.8664582551071,0.0079850091353222
AT1G47480,-0.506567834639148,351.17798391283,0.0029081505934496
AT1G47500,-0.320644735405586,1129.48979995454,0.0018662599582134
AT1G47510,1.40873937629785,26.0565017970435,0.0442644375623178
AT1G47530,-0.539635617661959,3019.78051200929,2.3294040655504202e-24
AT1G47550,0.360233076080128,1580.81083803363,1.64716275811296e-06
AT1G07393,-2.0479622504571,11.8905713453504,0.074421532046726
AT1G47610,-1.80463712893329,20.3448464770419,0.0235326730413609
AT1G47640,-0.198022062552407,1451.98342982297,0.0415415874322129
AT1G47830,-0.294544072157363,743.479773822094,0.0112266171801197
AT1G47890,-2.80712341812772,16.4116123527503,0.0032311260028765
AT1G47970,-0.727791394972059,2519.2335525064,2.27804786481705e-31
AT1G48030,0.135643006703662,11758.1813859268,6.3801665182565e-07
AT1G48050,0.265964114783913,606.790263013123,0.0512116915583233
AT1G48070,-1.96074277857028,26.576305330319,0.0032235951914825
AT1G48090,0.281619017581443,1132.41460196523,0.0027705857737574
AT1G48110,-0.204748872103681,2304.97241435473,0.0044803704816934
AT1G48140,-0.371725798578038,387.100580534576,0.0229179753999779
AT1G48160,-0.208574069853184,1119.8637601168,0.0329938716576071
AT1G48170,-0.48215535565533,284.055623222125,0.0116513904915178
AT1G48210,0.315345916173398,878.17637966892,0.004161607043542
AT1G48240,0.351624715645061,715.730986233267,0.0035921483211194
AT1G48260,0.464875028708359,320.59921293153,0.0145139862778949
AT1G48300,0.3708011097503,4950.59818475727,3.85092762654476e-18
AT1G48350,-0.417819390040767,8690.2420495051,9.61684358404731e-41
AT1G48410,0.370433673181912,3383.39488885673,1.42706703833928e-13
AT1G48420,0.31504762482409,1293.53571916078,0.0006139710720154
AT1G48430,0.456378002052729,689.23195004856,0.0001529580266352
AT1G48440,-0.376796499049011,2404.80574027853,2.9711423955021203e-09
AT1G48450,-0.197236563976172,3460.98696283712,0.0007825859383949
AT1G48460,-0.44228869031932,643.892779236305,0.0004092091955015
AT1G48490,0.638735419756971,841.444664141786,3.40864222363048e-10
AT1G48500,0.645299968281733,81.9517398441101,0.0944991173361304
AT1G48520,0.273032552889641,1864.55942304846,0.000495234082351
AT1G48540,0.441095829025106,1162.01550528939,4.0945762726176e-07
AT1G48600,0.453926626904275,4159.71016415722,8.4380707047835e-24
AT1G48610,-0.459285525803248,1087.38941095443,5.63572912628936e-07
AT1G48630,-0.682121922141678,4185.81388144525,1.8675135234288503e-52
AT1G48650,-0.319692525703749,1548.93630606909,5.26826839850811e-05
AT1G48660,0.856090060662181,119.127605360191,0.0033297430782968
AT1G48690,0.811248182562105,123.262857255335,0.0040260875309621
AT1G48745,-0.532743802518597,190.067535596861,0.0222107087428063
AT1G48760,0.358171353978624,591.585073868639,0.0163534463249073
AT1G48790,0.366965820014924,1431.91578903331,7.7122460625005e-06
AT1G48830,-0.334197004613497,4251.44114145384,4.91693469201234e-13
AT1G48840,0.330992624099171,605.038603945981,0.012934047646262
AT1G48850,-0.669706379526695,3217.70127953801,3.65785808003502e-37
AT1G48860,-0.404171760195099,2591.3498984176,3.4504988981098e-12
AT1G48920,-0.666302945731228,13352.7468304114,3.58955835299639e-178
AT1G48930,0.525551191087931,527.735269581857,0.0001193686779314
AT1G48970,0.341777972729771,560.671585504199,0.0111299996049244
AT1G49050,0.481225075984691,270.117728598271,0.0141403500548753
AT1G49130,1.52971140644886,282.506721464836,2.7901714063182497e-18
AT1G49140,-0.325492343057326,2530.23932190265,1.44234579969955e-07
AT1G49240,-0.0703587203423764,10797.90448417,0.026494517476754
AT1G49245,-0.678519432247979,167.941363348751,0.0051348445260022
AT1G49320,0.430978074710881,171.868821274047,0.0933452992305776
AT1G49340,0.424682106178154,1696.76617149658,0.0049357129925043
AT1G49410,-0.589854953187244,1711.3020028265,1.20283300599573e-16
AT1G49470,0.570663025312821,273.529703239952,0.004004122912098
AT1G49510,-0.244457015541485,1071.58798176269,0.0162297262667669
AT1G49570,3.46347164059059,46.1757260480447,2.4506186031533803e-09
AT1G49580,0.467574537537707,1203.2200718127,3.44821752758652e-08
AT1G49590,0.219550920113234,677.369996013499,0.0874946643065993
AT1G49600,-0.229052158025378,3432.93243100311,9.92128122442208e-06
AT1G49620,-0.839346461631701,128.466506098133,0.0028746774614498
AT1G49630,0.434349509018021,675.156930855217,0.0009031364270855
AT1G49660,-0.155812363564489,1825.29342493294,0.0540952966041293
AT1G49700,-1.60729176803392,67.8779749902183,7.41843179303394e-05
AT1G49710,0.422210854143457,570.853695992249,0.0048086820943291
AT1G49720,-0.375583694829868,863.019676641061,0.0033135335819854
AT1G49730,0.369207014227492,1262.27894888872,2.47457758228647e-05
AT1G49750,0.294457488670224,2966.33657958796,5.06086388769753e-08
AT1G49760,-0.387789345408314,5052.42099546225,2.91705268328463e-20
AT1G49820,0.240153081407986,673.423660305132,0.0633407792200829
AT1G49970,0.202691348302674,5011.4002774724,8.30829910620883e-06
AT1G49975,-0.589215211987918,1761.09369630382,8.26234251353085e-18
AT1G49980,-0.377063951823769,690.486025796599,0.0052491853542411
AT1G50010,-0.0902353642248374,11423.1775922927,0.0014338673287061
AT1G50030,0.413363440447105,950.89878817803,3.93340104652563e-05
AT1G50040,-0.940641574155073,95.1853207611686,0.0036421359860577
AT1G50120,0.414355067232885,775.521557906916,0.0004321402413937
AT1G50200,0.0790145954179094,6005.92384795483,0.0834436404189565
AT1G50250,0.294011805645564,3113.58445520344,3.32292779190462e-08
AT1G50320,-0.41213221759144,5559.39721259206,3.28825099476019e-27
AT1G50360,0.342038574990547,537.988670672035,0.0135613029974874
AT1G50410,0.631238447835261,595.45426242942,1.09627733953523e-06
AT1G50420,-0.30086166085641,577.824964954222,0.0259478457641943
AT1G50430,-0.204959535058442,2725.44430614221,0.0007544448755304
AT1G50440,0.314317052734343,543.299916974849,0.0235815926749488
AT1G50450,-0.274124381434445,1664.1507587505,0.000316287021428
AT1G50480,0.200194069174471,4387.15371267079,3.94953484550068e-05
AT1G50575,-0.272488340874987,537.616893026136,0.0643570486260251
AT1G50620,0.389112988381901,615.234426365506,0.0017745207253315
AT1G50640,0.540143358873618,1379.73017840219,2.02865608173723e-11
AT1G50660,0.241214756141343,1332.85252703356,0.0055160214865395
AT1G50670,-0.247737564166542,1500.76336715139,0.0127447702523278
AT1G50710,0.263761279675959,474.464374703724,0.0981582180039808
AT1G50730,0.304881121493626,489.816578752903,0.0374979937042486
AT1G50732,-0.447028854820805,761.45501689115,0.0003128908402712
AT1G50740,0.362080966667291,279.111312811284,0.0998250572408398
AT1G50900,0.189179308303173,1258.60716501027,0.0409347566796282
AT1G50970,0.506180874628431,166.571614582445,0.0586175624902205
AT1G51060,-0.30271494441306,5980.51039664149,4.7058934043182e-16
AT1G51070,-0.291390727282757,3354.94976929577,9.23431576380759e-09
AT1G51080,-0.596053918311702,396.951562119581,0.0001401351985529
AT1G51090,-1.23320070501062,94.580741502195,0.0003745579054983
AT1G51100,-0.40995973671804,1098.78781652475,5.33688029701283e-06
AT1G51110,0.253319487979508,3058.72873436242,2.21420669937263e-05
AT1G51160,-0.188091194576229,1635.2302843648,0.0323139247590417
AT1G51200,0.171949877278213,5584.55361000003,3.77235308169497e-05
AT1G51260,-2.23549006472829,19.9203187186189,0.0049893676007527
AT1G51340,-0.641096106142002,127.513077184778,0.0317950222417644
AT1G51430,0.378432475406883,557.897210111321,0.004386401949491
AT1G51470,-0.435044118485174,694.951778015621,0.0003440219961654
AT1G51500,0.234826884073711,3473.40587468615,3.42061390024698e-06
AT1G51510,-0.495044763308082,2749.19300098621,7.30195012760371e-17
AT1G51540,0.543660299574049,307.086890277,0.0039107918433302
AT1G51570,-0.14275040958947,3949.29027802067,0.0054578013161728
AT1G51630,-0.277984972694523,1388.76143669539,0.0007852751268345
AT1G51650,-0.578813888625646,6163.49891156792,3.33651960155688e-57
AT1G51680,-0.32312910939377,3631.24116820801,7.429912985990589e-11
AT1G51690,0.361066625914708,1837.23339652602,4.57870693613086e-07
AT1G51710,-0.218198053154449,2164.39630146631,0.005391490409428
AT1G51730,-0.1688865372353,1486.26726455884,0.0946741044547471
AT1G51740,0.369521424333275,338.216844586538,0.0368107640676981
AT1G51760,0.252362663829871,912.240276335,0.0221138810945205
AT1G51790,0.500713332083032,169.280701260392,0.0451904704337349
AT1G51805,-0.225617915332923,1581.57263676987,0.0086238374800482
AT1G51830,0.380719138885356,529.829378866269,0.0050583734474313
AT1G51840,1.33323351151958,47.2743699682716,0.0072249884134452
AT1G51870,1.68461635656426,14.5002749013608,0.0797009453901579
AT1G51950,0.367978809439185,823.52491137788,0.0020819425743398
AT1G51980,-0.15795012309296,6225.47957161056,8.16911643898261e-05
AT1G52000,1.3637064275599,350.181819937478,1.13251038198898e-17
AT1G52080,0.469197455498313,200.835847276748,0.0502032711538566
AT1G52100,0.891049026916554,13125.9271402916,1.93283229803957e-268
AT1G52140,0.552834571108711,407.822260074993,0.0002879620524794
AT1G52160,0.293339100911508,358.068392542676,0.0951240064856959
